chain,event,address,block_number,block_timestamp,block_hash,transaction_hash,transaction_index,log_index,transaction_log_index,supplier,caller,assets,shares,market_id
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800555,2025-06-28 04:30:23,5ed22b6c15ee4e28a964fa6cbbee630586aff3dd7a511f3602c020b63cb9d4bf,acd37fa88679f615bec5bc1489649121a5b9a7b0df774b66d1dc6d71404712ff,99,269,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,74242314171654078464,72745721805636882136969858,0xba761af4134efb0855adfba638945f454f0a704af11fc93439e20c7c5ebab942
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800555,2025-06-28 04:30:23,5ed22b6c15ee4e28a964fa6cbbee630586aff3dd7a511f3602c020b63cb9d4bf,acd37fa88679f615bec5bc1489649121a5b9a7b0df774b66d1dc6d71404712ff,99,274,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,159578171517910586396,155642396598586745063948830,0xb8fc70e82bc5bb53e773626fcc6a23f7eefa036918d7ef216ecfb1950a94a85e
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,261,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,95262,89262327892,0x718af3af39b183758849486340b69466e3e89b84b7884188323416621ee91cb7
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,266,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,3247481,3069802973151,0x27852bb453d4fe6ec918dd27b7136bb233d210aab1758a59ed8daaeec24f7b3d
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,271,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,10697285669,10568092165594049,0xa3819a7d2aee958ca0e7404137d012b51ea47d051db69d94656956eff8c80c23
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,276,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,10913899390,10793239916982304,0x544b0a093b130a3fb01b72a1279ab848575f049c73da3b5c9c718f9350a1519c
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,281,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,12131069237,11688151308132977,0x83b7ad16905809ea36482f4fbf6cfee9c9f316d128de9a5da1952607d5e4df5e
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,286,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,17814188036,17774975052163444,0x3a3b0aab54883f5b2561d8327fbe234142db4f50f87574cd07daf2ed3fbee01a
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,291,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,18496777082,18438163173736800,0x8a71a66ac828c2b6d4f8accce5859aba0822b502f3833bec4aff09479affffdb
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,296,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,341980448893,341423475629988958,0xef2c308b5abecf5c8750a1aa82b47c558005feb7a03f4f8e1ad682d71ac8d0ba
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800570,2025-06-28 04:33:23,60c7dd10bbc425c65a12c8953bb2420f2541170e5c07e01274e166a4304d1760,f3107ce417bce5300dfa63531f18182be3e236523bea2b794a8f2fc7228a9485,99,299,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,3804840,3769916036541,0x4005ba6eb7d2221fe58102bd320aa6d83c47b212771bc950ab71c5074d9ab0ec
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800573,2025-06-28 04:33:59,e13d806ca0be79639c11947777af6b8c687d8958b0a318226915a472b7af322c,0242fabfaa73d6d0460fb08bfa775426c7646659a63edde59489a23c899b026e,38,164,,0xbEEF36A5C1372F8D7d211527FCE9f83FE02d8A73,0xbEEF36A5C1372F8D7d211527FCE9f83FE02d8A73,87366241589137,86173008133105692923,0x0cf0597c314f60b9e42d4666073014cf4f7cdf72dea45626aa1caad695c74f2a
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800573,2025-06-28 04:33:59,e13d806ca0be79639c11947777af6b8c687d8958b0a318226915a472b7af322c,0242fabfaa73d6d0460fb08bfa775426c7646659a63edde59489a23c899b026e,38,169,,0xbEEF36A5C1372F8D7d211527FCE9f83FE02d8A73,0xbEEF36A5C1372F8D7d211527FCE9f83FE02d8A73,48675715336604897477,47936110010747156437780525,0xf0edbb36183591ff28c56fdb283fdd6896cf1298990e5913208902adb87d2b75
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800573,2025-06-28 04:33:59,e13d806ca0be79639c11947777af6b8c687d8958b0a318226915a472b7af322c,0242fabfaa73d6d0460fb08bfa775426c7646659a63edde59489a23c899b026e,38,172,,0xbEEF36A5C1372F8D7d211527FCE9f83FE02d8A73,0xbEEF36A5C1372F8D7d211527FCE9f83FE02d8A73,5444348434037,5277629691033433928,0xa0534c78620867b7c8706e3b6df9e69a2bc67c783281b7a77e034ed75cee012e
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800574,2025-06-28 04:34:11,3271d2febb98559505e550fff38fa537fb4082797f83d2ec15222e6a24f42989,ea88fa358f274d545840aba66f336bd95a2f0d91f4f1aa72625e4ea8a44fa632,57,248,,0xBeEFB45B6F9acB175e70acF16dC20D6120044c70,0xBeEFB45B6F9acB175e70acF16dC20D6120044c70,2896836013367359089,2859031892295567520537268,0x2cbfb38723a8d9a2ad1607015591a78cfe3a5949561b39bde42c242b22874ec0
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800574,2025-06-28 04:34:11,3271d2febb98559505e550fff38fa537fb4082797f83d2ec15222e6a24f42989,ea88fa358f274d545840aba66f336bd95a2f0d91f4f1aa72625e4ea8a44fa632,57,253,,0xBeEFB45B6F9acB175e70acF16dC20D6120044c70,0xBeEFB45B6F9acB175e70acF16dC20D6120044c70,3886864285298426171,3790999660626157835750500,0xb8fc70e82bc5bb53e773626fcc6a23f7eefa036918d7ef216ecfb1950a94a85e
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800574,2025-06-28 04:34:11,3271d2febb98559505e550fff38fa537fb4082797f83d2ec15222e6a24f42989,ea88fa358f274d545840aba66f336bd95a2f0d91f4f1aa72625e4ea8a44fa632,57,256,,0xBeEFB45B6F9acB175e70acF16dC20D6120044c70,0xBeEFB45B6F9acB175e70acF16dC20D6120044c70,41212357780,39788015442104017,0x138eec0e4a1937eb92ebc70043ed539661dd7ed5a89fb92a720b341650288a40
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800594,2025-06-28 04:38:11,a8fa1e6620385f3ad493cdf0f467ff1deff3ccb4901d49334fb3a6f9f9673736,d3fc8339ea4b5bd03827f1b6e291ec795665507bf349ee010c4d4219039b4596,1,28,,0xE89371eAaAC6D46d4C3ED23453241987916224FC,0xE89371eAaAC6D46d4C3ED23453241987916224FC,6300000000000000000,6160508809751253232263838,0xd0e50cdac92fe2172043f5e0c36532c6369d24947e40968f34a5e8819ca9ec5d
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800594,2025-06-28 04:38:11,a8fa1e6620385f3ad493cdf0f467ff1deff3ccb4901d49334fb3a6f9f9673736,d3fc8339ea4b5bd03827f1b6e291ec795665507bf349ee010c4d4219039b4596,1,61,,0xE89371eAaAC6D46d4C3ED23453241987916224FC,0xE89371eAaAC6D46d4C3ED23453241987916224FC,18266804446984557,17862350749468529011014,0xd0e50cdac92fe2172043f5e0c36532c6369d24947e40968f34a5e8819ca9ec5d
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800645,2025-06-28 04:48:23,94a1ef6d81a8e2ec5a5dd439f0352cf3c7fbef5aa78e6187d8ca35820736bc0f,c2a2af8d8e06552b68ff590d5f66309a920d4600c33780b75e4b395264364cfe,109,516,,0xdef1Fce2df6270Fdf7E1214343BeBbaB8583D43d,0xdef1Fce2df6270Fdf7E1214343BeBbaB8583D43d,9287016127000021794234,9069079017712306277893589882,0x3f1d5c88c72432b04f2074499fe217468af49ddaa98bcb6ec80b08f76a82c6ec
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800680,2025-06-28 04:55:35,dfc5faa45f44d6bf3078d63dcc01c6af6ef059d0ac04535632c1349e4864822b,0c3ec8da785f38dededcc5b18d3a2ce99a42445a72ab6127d77642837f8d1841,115,279,,0x4881Ef0BF6d2365D3dd6499ccd7532bcdBCE0658,0x4881Ef0BF6d2365D3dd6499ccd7532bcdBCE0658,371575337396081940073,364582039996251356328412473,0xb7ad412532006bf876534ccae59900ddd9d1d1e394959065cb39b12b22f94ff5
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800714,2025-06-28 05:02:23,21658dafdaf305592ecf0ebd7ba00d608e2041e65febccf8f305ce83c6ec6824,02650d64358ef1491787468bd6d8f7fcca30e7ec359a723c708ca5f19e283f8d,64,58,,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,0xBEeFFF209270748ddd194831b3fa287a5386f5bC,95262,91569796864,0xd9e34b1eed46d123ac1b69b224de1881dbc88798bc7b70f504920f62f58f28cc
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800714,2025-06-28 05:02:23,21658dafdaf305592ecf0ebd7ba00d608e2041e65febccf8f305ce83c6ec6824,02650d64358ef1491787468bd6d8f7fcca30e7ec359a723c708ca5f19e283f8d,64,68,,0x214B47C50057eFaa7adc1B1C2608C3751Cd77D78,0x214B47C50057eFaa7adc1B1C2608C3751Cd77D78,17530,16850565168,0xd9e34b1eed46d123ac1b69b224de1881dbc88798bc7b70f504920f62f58f28cc
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800715,2025-06-28 05:02:35,fcb26dea9933603a43f824d188d8163cdfb7dd2462495744fc5c603431ff8253,a8402e8844fb3b85d08e8d968630d8de5346afee6033b6f1fa924cccb41da2b1,59,300,,0xc582F04d8a82795aa2Ff9c8bb4c1c889fe7b754e,0xc582F04d8a82795aa2Ff9c8bb4c1c889fe7b754e,124274,121686901927,0x729badf297ee9f2f6b3f717b96fd355fc6ec00422284ce1968e76647b258cf44
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800729,2025-06-28 05:05:23,c854fa515bde5232b209f2b45f8b39506251881292f5875003b3c9eb42edb946,2e8c163ffbd538e5bb7a645fd7aa34beb2cd980778a3c4f0ba9e86bba9ba5d04,21,141,,0x000001ac4e512d670c34feDf6c71cE2F49fb160a,0x4095F064B8d3c3548A3bebfd0Bbfd04750E30077,100000000000,98744245040947681,0x3bdb58058b41bb700458ba3df317e254244ddec7fc35fec93d2d53475cc6ebdc
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800731,2025-06-28 05:05:47,f6a9274100a65683848bfea3099f4fa8dad6b76fcc69dc6600d4392f59db486d,6843a6cb3f4c42aba580bffdac3801168edbf252afa46c6259a8dbee1fec7f35,56,82,,0x755C29BB7FC850A0D26BED32BD625A775f611032,0x919bb505e26139d4F87a2108511479B5Dd4B0230,1170735555035,1071998270715477061,0xb323495f7e4148be5643a4ea4a8221eef163e4bccfdedc2a6f4696baacbc86cc
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800783,2025-06-28 05:16:11,b054b3fd678f5e0745d8e011151c450dba6d3fa618ea5db6d32157e389a2cfb2,251957e3b2dc663ba8a7002434d38e4ebe37b056edc2bda54824d6e8f77a0899,63,270,,0x73e65DBD630f90604062f6E02fAb9138e713edD9,0x73e65DBD630f90604062f6E02fAb9138e713edD9,22706634318593661629997067,22600456700514867735287260517010,0xa458018cf1a6e77ebbcc40ba5776ac7990e523b7cc5d0c1e740a4bbc13190d8f
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800792,2025-06-28 05:17:59,22c37bb27a77a3721fbf26042b0205ffa488796bb2e87c5ab2c57a7d95e0ef4a,cbd1f76508334c3922a63de0db57c801da35ba0b62261aff3811d649dd3eb1f5,23,76,,0xbEeFc011e94f43b8B7b455eBaB290C7Ab4E216f1,0xbEeFc011e94f43b8B7b455eBaB290C7Ab4E216f1,9990992301404941187,9911146950849130810025430,0x8d18658cd2688b702222c11467133c1c2237bd058ba2467e47bc360067ebe038
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800797,2025-06-28 05:18:59,b6af7de40290815c319b1527b6ef17d8d21b4767731c6f2b5a3ff6086e933676,cf239a44a3c854320bffa9d74f7a8999cfdc694ee8b9457d94b4b0ec228b1410,54,241,,0x68Aea7b82Df6CcdF76235D46445Ed83f85F845A3,0x68Aea7b82Df6CcdF76235D46445Ed83f85F845A3,600000000000,600000000000000000,0x54efdee08e272e929034a8f26f7ca34b1ebe364b275391169b28c6d7db24dbc8
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800819,2025-06-28 05:23:23,99fb7ae0dd230582b297a7f1b6479bc836c4ba4f108133b250e0755ed2ef43ee,4e1c63c69b107364e54a7fd19253b4566fb493dbe79af67c2b215d9332df5ebc,0,9,,0x4881Ef0BF6d2365D3dd6499ccd7532bcdBCE0658,0x4881Ef0BF6d2365D3dd6499ccd7532bcdBCE0658,86900000000000000000,84756576242847934366205527,0xb8fc70e82bc5bb53e773626fcc6a23f7eefa036918d7ef216ecfb1950a94a85e
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,386,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,302148303471,296539129676626236,0xbf6687cb042a09451e66ebc11d7716c49fb8ccc75f484f7fab0eed6624bd5838
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,391,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,111389069934,106466129865849848,0xa59b6c3c6d1df322195bfb48ddcdcca1a4c0890540e8ee75815765096c1e8971
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,396,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,73575475,72697395058732,0xfae6c3fca4d2fe61c62d29541e84a728b660a0dbc99217750c1080a8fc7d0e45
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,401,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,36672917978,35365114933305520,0x8e7cc042d739a365c43d0a52d5f24160fa7ae9b7e7c9a479bd02a56041d4cf77
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,406,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,115375065611,114315412400312128,0x4005ba6eb7d2221fe58102bd320aa6d83c47b212771bc950ab71c5074d9ab0ec
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,411,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,149708177997,146964800242790152,0xbed987dd46049adb1ff34de8ef761a9da3b08890fa7fff629ea9b66d049de823
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,416,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,41799035973,41404813732952110,0x60154d71ec96b7aee2864326662cb731172f1ebd6ca0e64af9bc8659831ed0ff
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800831,2025-06-28 05:25:47,4d0ec1bc512e219deae1f2beab8e946f3a4102e46211994aee688e90a7f65396,f2055a2b0d471cee45709a36d9b8ddcc69336397330e26e7c73e2048b33b791c,154,421,,0xd63070114470f685b75B74D60EEc7c1113d33a3D,0xd63070114470f685b75B74D60EEc7c1113d33a3D,72671882361,69539187400080834,0xe1b65304edd8ceaea9b629df4c3c926a37d1216e27900505c04f14b2ed279f33
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800856,2025-06-28 05:30:47,c203584e6ca349654baa5b524a41a867f86475361652780a3a7e6393eb88abd5,27ecd29a919cef75344d87ac198586af5eb7a61730a7bb8e4ac239cae776e01f,100,209,,0x20e934c725b6703f0aC696F1689008057dB9Ac44,0x20e934c725b6703f0aC696F1689008057dB9Ac44,26656978173389848807578,23473616821594756272141243576,0x1247f1c237eceae0602eab1470a5061a6dd8f734ba88c7cdc5d6109fb0026b28
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800856,2025-06-28 05:30:47,c203584e6ca349654baa5b524a41a867f86475361652780a3a7e6393eb88abd5,27ecd29a919cef75344d87ac198586af5eb7a61730a7bb8e4ac239cae776e01f,100,218,,0x500331c9fF24D9d11aee6B07734Aa72343EA74a5,0x500331c9fF24D9d11aee6B07734Aa72343EA74a5,26657390508369221113194,23473979915762631146670297748,0x1247f1c237eceae0602eab1470a5061a6dd8f734ba88c7cdc5d6109fb0026b28
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800857,2025-06-28 05:30:59,6b716e7bfaa143eedf6d6b043ff5a488100cae285668e706fcf2cb43f31e9981,0763e6acdb9de6a328106c9f15e68f2b34e4d1e587c93338a3c47f4908c67850,37,466,,0xdef1Fce2df6270Fdf7E1214343BeBbaB8583D43d,0xdef1Fce2df6270Fdf7E1214343BeBbaB8583D43d,130273645576553199540,127213443400957924692929476,0x3f1d5c88c72432b04f2074499fe217468af49ddaa98bcb6ec80b08f76a82c6ec
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800857,2025-06-28 05:30:59,6b716e7bfaa143eedf6d6b043ff5a488100cae285668e706fcf2cb43f31e9981,9f7fca471e8d16411a35bf38ba3eaee2fee1d841f79e49f8bd36ada70a331782,100,611,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,571860144871032653846,557220431878685885053470356,0x5f8a138ba332398a9116910f4d5e5dcd9b207024c5290ce5bc87bc2dbd8e4a86
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800857,2025-06-28 05:30:59,6b716e7bfaa143eedf6d6b043ff5a488100cae285668e706fcf2cb43f31e9981,9f7fca471e8d16411a35bf38ba3eaee2fee1d841f79e49f8bd36ada70a331782,100,616,,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,0x9a8bC3B04b7f3D87cfC09ba407dCED575f2d61D8,52806197720055981375,52744314413509993440468781,0x8aa8614fca17b7efd787e3677bab78fce4a4928866375e86275001515b1f8114
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800860,2025-06-28 05:31:35,d7cff84d321d565de2fb6b9c3779e26de8c4e4e6b00337cba7635ecb4a42e9d1,1b3430275c8e4f832d0aedaddc56521f837263084b603114e677648565aa79e0,55,120,,0xE89371eAaAC6D46d4C3ED23453241987916224FC,0xE89371eAaAC6D46d4C3ED23453241987916224FC,3794436469433461,3710418251294095043149,0xd0e50cdac92fe2172043f5e0c36532c6369d24947e40968f34a5e8819ca9ec5d
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800869,2025-06-28 05:33:23,ea9a80475229229ae02aab0dee924c7a603b3f6c25a44aff422c4e11aec126bf,19520bbdabf556f63192c352d27a4d47b2c1b99d8a9e63e53d8b8f5ea14ab05b,56,204,,0xBeEf11eCb698f4B5378685C05A210bdF71093521,0xBeEf11eCb698f4B5378685C05A210bdF71093521,201787528955371035401,201189257830677547881942691,0xca260ba9ffe237d9b85106e9fe926baa6a0645d15c8c3976b914301fc6927d1a
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800869,2025-06-28 05:33:23,ea9a80475229229ae02aab0dee924c7a603b3f6c25a44aff422c4e11aec126bf,19520bbdabf556f63192c352d27a4d47b2c1b99d8a9e63e53d8b8f5ea14ab05b,56,207,,0xBeEf11eCb698f4B5378685C05A210bdF71093521,0xBeEf11eCb698f4B5378685C05A210bdF71093521,241225509997308829801660,241225509997308829801660000000,0x779c536c70b70a70734d1882c8496695d4da583c49d4ed9bda99d1ec963522b7
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800869,2025-06-28 05:33:23,ea9a80475229229ae02aab0dee924c7a603b3f6c25a44aff422c4e11aec126bf,19520bbdabf556f63192c352d27a4d47b2c1b99d8a9e63e53d8b8f5ea14ab05b,56,210,,0xBeEf11eCb698f4B5378685C05A210bdF71093521,0xBeEf11eCb698f4B5378685C05A210bdF71093521,1402879743503502382,1323645349258249534774216,0xc84cdb5a63207d8c2e7251f758a435c6bd10b4eaefdaf36d7650159bf035962e
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800870,2025-06-28 05:33:35,26f17b1196e4f19edbb0dc567db6a75e41df65032d3591e53229d553509cbab2,ab9bfd5c8f851d9364b4b92efb56cb3ccb17bc024d53f1ae908d1d1473d7aeba,44,231,,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,69746353809910348849736,61417258740069244856729405124,0x1247f1c237eceae0602eab1470a5061a6dd8f734ba88c7cdc5d6109fb0026b28
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800870,2025-06-28 05:33:35,26f17b1196e4f19edbb0dc567db6a75e41df65032d3591e53229d553509cbab2,ab9bfd5c8f851d9364b4b92efb56cb3ccb17bc024d53f1ae908d1d1473d7aeba,44,234,,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,0xbeeFfF68CC520D68f82641EFF84330C631E2490E,41443076311038997,40911961764097054097599,0xb81eaed0df42ff6646c8daf4fe38afab93b13b6a89c9750d08e705223a45e2ef
ethereum,Supply,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,22800899,2025-06-28 05:39:23,53611ba3b993e1ef05b6e44fdaeb2b9cb23f6509e19276fbebeeefd26cbe623d,b1fdfbe7f6d7911143211e64e1241252f53eb13c7143d3242edebfd82d7c7375,21,608,,0xE89371eAaAC6D46d4C3ED23453241987916224FC,0xE89371eAaAC6D46d4C3ED23453241987916224FC,1800000000000000000,1760143265775450953580711,0xd0e50cdac92fe2172043f5e0c36532c6369d24947e40968f34a5e8819ca9ec5d
